country_id,country_name,powerplant_name,gppd_idnr,capacity_mw,latitude,longitude,primary_fuel_id,primary_fuel,source,url,geolocation_source,generation_gwh_2013,generation_gwh_2014,generation_gwh_2015,generation_gwh_2016,generation_gwh_2017
1,Australia,Albany Wind Farm,AUS0000065,216,-35.0641,117.7977,1,Wind,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,8959527777777780,10264277777777800,9655555555555560,9587277777777780,8590027777777780
1,Australia,Appin (Mine),AUS0000264,556,-34.2082,150.7722,2,Gas,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,20480444444444400,23829444444444400,1635836111111110,15893305555555600,6453472222222220
1,Australia,Awaba,AUS0000049,11,-33.0250,151.5497,3,Waste,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,7655277777777780,8338611111111110,91725,883,8085555555555550
1,Australia,Bairnsdale,AUS0000081,940,-37.8429,147.5639,2,Gas,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,13245666666666700,15488555555555600,14982111111111100,19754055555555600,16852444444444400
1,Australia,Ballarat Base Hospital,AUS0000113,30,-37.5596,143.8469,2,Gas,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,4194444444444440,4213055555555560,5079444444444440,6831388888888890,6663333333333330
1,Australia,Banimboola,AUS0000014,1285,-36.5344,147.4594,4,Hydro,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,11468333333333300,2624138888888890,3808166666666670,47238055555555600,30383333333333300
1,Australia,Barron Gorge,AUS0000151,600,-16.8502,145.6465,4,Hydro,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,1804636111111110,2027461111111110,17372666666666700,10688388888888900,12777027777777800
1,Australia,Bastyan,AUS0000137,799,-41.7360,145.5321,4,Hydro,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,3236777777777780,41891527777777800,3582547222222220,27121166666666700,38479805555555600
1,Australia,Bayswater,AUS0000265,26400,-32.3953,150.9491,5,Coal,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,1659338,155269,1709068,1791493,1594458
1,Australia,Belconnen,AUS0000400,10,-35.2142,148.9872,3,Waste,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,4630277777777780,3885,31008333333333300,2223888888888890,2175
1,Australia,Berwick,AUS0000080,72,-38.1197,145.2665,3,Waste,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,330125,3020916666666670,2416027777777780,18169444444444400,1597861111111110
1,Australia,Bidyadanga,AUS0000382,13,-18.6816,121.7848,6,Oil,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,28466666666666700,29925,29072222222222200,32286111111111100,28983333333333300
1,Australia,Bluff Point (Woolnorth) Wind Farm,AUS0000009,650,-40.7207,144.6869,1,Wind,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2504438888888890,2762263888888890,24243472222222200,23479861111111100,23033194444444400
1,Australia,Bogong (Mount Beauty Hydro Scheme),AUS0000102,3000,-36.8055,147.2280,4,Hydro,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,8019083333333330,9911944444444440,7414361111111110,7314861111111110,1163325
1,Australia,Braemar 1,AUS0000152,5040,-27.1109,150.9053,2,Gas,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,15491319444444400,16313680555555600,21966580555555600,12640997222222200,6497466666666670
1,Australia,Braemar 2,AUS0000153,5190,-27.1128,150.9049,2,Gas,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,10036286111111100,12361830555555600,26029819444444400,11612019444444400,4604822222222220
1,Australia,Broadmeadows,AUS0000082,122,-37.6878,144.9663,3,Waste,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,25231944444444400,2335333333333330,19281388888888900,175025,17447777777777800
1,Australia,Brooklyn,AUS0000079,283,-37.8180,144.8319,3,Waste,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2022888888888890,1949,1699861111111110,14432777777777800,12764722222222200
1,Australia,Broome,AUS0000180,396,-17.9810,122.2046,2,Gas,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,14376388888888900,14037555555555600,13491611111111100,14506416666666700,13854722222222200
1,Australia,Browns Plains,AUS0000078,22,-27.6721,153.0663,3,Waste,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,14225555555555600,136975,112175,12756666666666700,13434722222222200
1,Australia,Burrendong,AUS0000300,190,-32.6646,149.1080,4,Hydro,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,43844722222222200,15805277777777800,7618888888888890,6788333333333330,41501666666666700
1,Australia,Burrinjuck Power Station,AUS0000048,270,-35.0025,148.5834,4,Hydro,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,8592888888888890,4101583333333330,8474777777777780,8307222222222220,10696916666666700
1,Australia,Butlers Gorge,AUS0000127,144,-42.2669,146.2618,4,Hydro,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,10186888888888900,6556694444444440,9180583333333330,47056666666666700,9322916666666670
1,Australia,Callide B,AUS0000177,7000,-24.3449,150.6197,5,Coal,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,38935041666666700,28074730555555600,3529535,4296041111111110,47783469444444400
1,Australia,Callide C,AUS0000176,8400,-24.3449,150.6182,5,Coal,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,4585591944444440,31026994444444400,5552424166666670,60355391666666700,54435888888888900
1,Australia,Canunda Wind Farm,AUS0000064,460,-37.7603,140.4033,1,Wind,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,11989972222222200,13099277777777800,12368722222222200,11844888888888900,11798805555555600
1,Australia,Capital Hill Wind Farm,AUS0000047,1400,-35.1660,149.5186,1,Wind,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,35407916666666700,38200888888888900,32894,37051416666666700,3546427777777780
1,Australia,Carnarvon,AUS0000386,150,-24.8692,113.6754,2,Gas,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,4904416666666670,47908055555555600,4608027777777780,44690555555555600,4124111111111110
1,Australia,Catagunya,AUS0000126,480,-42.4524,146.5977,4,Hydro,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,22252277777777800,26453,21717333333333300,2236161111111110,22442111111111100
1,Australia,Cathedral Rocks Wind Farm,AUS0000063,660,-34.8509,135.5852,1,Wind,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,17761388888888900,19877444444444400,17233916666666700,17123,15318777777777800
1,Australia,Cethana,AUS0000144,850,-41.4806,146.1343,4,Hydro,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,3462808333333330,45666,24187777777777800,16982638888888900,4139902777777780
1,Australia,Challicum Hills Wind Farm,AUS0000006,525,-37.3893,143.1123,1,Wind,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,13670027777777800,15239583333333300,13542583333333300,13662,12716222222222200
1,Australia,Channel Island,AUS0000261,3100,-12.5550,130.8666,2,Gas,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,10407402777777800,10680919444444400,9780472222222220,10684391666666700,10394716666666700
1,Australia,Claytons,AUS0000083,110,-37.9502,145.1187,3,Waste,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,8448555555555550,7850861111111110,8064305555555550,7536555555555560,7816666666666670
1,Australia,Clements Gap Wind Farm,AUS0000025,570,-33.5086,138.1192,1,Wind,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,16901361111111100,1822225,17102305555555600,1754675,1607275
1,Australia,Clover,AUS0000103,300,-36.7853,147.2205,4,Hydro,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,4793388888888890,5742388888888890,4204666666666670,4570444444444440,7097527777777780
1,Australia,Cluny,AUS0000125,170,-42.5064,146.6812,4,Hydro,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,7683222222222220,9414,8142805555555560,7503861111111110,6245111111111110
1,Australia,Cockburn,AUS0000183,2400,-32.2001,115.7737,2,Gas,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,49662416666666700,11224647222222200,65815,6381805555555550,36393055555555600
1,Australia,Collgar Wind Farm,AUS0000307,2060,-31.5432,118.4566,1,Wind,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,6055608333333330,6966516666666670,7128902777777780,6707066666666670,6963058333333330
1,Australia,Collie A,AUS0000208,3400,-33.3422,116.2612,5,Coal,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2362073611111110,19559258333333300,22393880555555600,22724725,22307633333333300
1,Australia,Colongra,AUS0000271,7240,-33.2099,151.5448,2,Gas,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,19173055555555600,13840555555555600,7179638888888890,28942222222222200,14008333333333300
1,Australia,Condamine A,AUS0000154,1440,-26.6682,150.2700,2,Gas,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,5731630555555550,6179230555555560,7651002777777780,7235783333333330,9607911111111110
1,Australia,Copeton,AUS0000301,240,-29.9102,150.9235,4,Hydro,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,4045944444444440,4693083333333330,38829166666666700,12689444444444400,28087222222222200
1,Australia,Cullerin Range Wind Farm,AUS0000003,300,-34.8050,149.4001,1,Wind,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,9956388888888890,10662611111111100,9046694444444440,10217805555555600,4645277777777780
1,Australia,Daandine,AUS0000155,330,-27.0863,150.9430,2,Gas,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,21201,23954,0,25928583333333300,24925472222222200
1,Australia,Darling Downs,AUS0000156,6440,-27.1169,150.8942,2,Gas,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,28814080555555600,33228125,4337818611111110,3674545,33429466666666700
1,Australia,Dartmouth (Mount Beauty Hydro Scheme),AUS0000109,1500,-36.5564,147.5206,4,Hydro,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,17860444444444400,3575444444444440,44669138888888900,50808444444444400,44397777777777800
1,Australia,Derby,AUS0000366,1253,-17.3141,123.6441,2,Gas,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,38385555555555600,3807388888888890,3576083333333330,37454166666666700,34239444444444400
1,Australia,Devils Gate,AUS0000136,600,-41.3505,146.2632,4,Hydro,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,24781472222222200,3194211111111110,2616947222222220,22621138888888900,2872163888888890
1,Australia,Dry Creek,AUS0000233,1560,-34.8475,138.5818,2,Gas,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,6722222222222220,29233333333333300,4886388888888890,6196944444444440,9695
1,Australia,Eastern Creek,AUS0000045,54,-33.8142,150.8537,3,Waste,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,20566111111111100,18075,16235833333333300,12092777777777800,12046111111111100
1,Australia,Eastern Creek 2,AUS0000044,8984,-33.8125,150.8617,3,Waste,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,6148694444444440,6480694444444440,6361638888888890,6298361111111110,6097527777777780
1,Australia,Eildon,AUS0000084,1200,-37.2220,145.9215,4,Hydro,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,2669038888888890,18437027777777800,19731694444444400,15318444444444400,10296083333333300
1,Australia,Eildon Small Hydro,AUS0000335,50,-37.2431,145.8974,4,Hydro,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,18529722222222200,1207,14727777777777800,12632222222222200,8516944444444440
1,Australia,Emu Downs Wind Farm,AUS0000043,792,-30.4882,115.3768,1,Wind,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,22646444444444400,24158305555555600,25384777777777800,2264738888888890,2588236111111110
1,Australia,Eraring,AUS0000306,28800,-33.0621,151.5206,5,Coal,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,11393210555555600,9300379166666670,14316478888888900,14631565,14993468888888900
1,Australia,Esperance,AUS0000186,330,-33.8762,121.8998,2,Gas,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,7672583333333330,76345,7550944444444440,7681388888888890,7705583333333330
1,Australia,Exmouth,AUS0000372,80,-21.9465,114.1250,2,Gas,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,25103055555555600,24860277777777800,2273611111111110,2381138888888890,2379111111111110
1,Australia,Fisher,AUS0000135,432,-41.6732,146.2687,4,Hydro,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,20570222222222200,24183138888888900,12796666666666700,16517444444444400,23756944444444400
1,Australia,Fitzroy Crossing,AUS0000367,406,-18.1956,125.5597,2,Gas,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,15048333333333300,14546944444444400,14462777777777800,14801944444444400,1417361111111110
1,Australia,German Creek,AUS0000157,452,-22.9281,148.5515,2,Gas,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,248355,30560777777777800,30596305555555600,3230588888888890,31978555555555600
1,Australia,Gladstone,AUS0000158,16800,-23.8508,151.2187,5,Coal,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,6251809444444440,6837605277777780,6482464166666670,6900339444444440,666261
1,Australia,Glenbawn,AUS0000275,58,-32.1097,150.9982,4,Hydro,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,21597222222222200,6454722222222220,11737222222222200,9075833333333330,41433333333333300
1,Australia,Glennies Creek,AUS0000276,130,-32.4598,151.1286,2,Gas,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,8130916666666670,8312416666666670,9071888888888890,9378305555555560,7862416666666670
1,Australia,Glenorchy,AUS0000418,16,-42.8415,147.2550,3,Waste,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,1172888888888890,11214722222222200,11976944444444400,11052222222222200,9491944444444440
1,Australia,Gordon,AUS0000143,4320,-42.7405,145.9828,4,Hydro,Australian Renewable Energy Mapping Infrastructure,http://services.ga.gov.au/site_3/rest/services/Electricity_Infrastructure/MapServer,Australian Renewable Energy Mapping Infrastructure,18274372222222200,27393077777777800,10617811111111100,1389868888888890,4033986111111110
